SABC,D,Status,Use,Code Length,Area Type,Notes,Date,Changes
7805,,Not Designated,,,,,,
7806,,Not Designated,,,,,,
7807,,Not Designated,,,,,,
7808,,Not Designated,,,,,,
7809,,Not Designated,,,,,,
7810,,Not Designated,,,,,,
7811,,Not Designated,,,,,,
7812,,Not Designated,,,,,,
7813,,Not Designated,,,,,,
7814,,Not Designated,,,,,,
7815,,Not Designated,,,,,,
7816,,Not Designated,,,,,,
7817,,Not Designated,,,,,,
7818,,Not Designated,,,,,,
7819,,Not Designated,,,,,,
7820,,Not Designated,,,,,,
7821,,Not Designated,,,,,,
7822,,Not Designated,,,,,,
7823,,Not Designated,,,,,,
7824,,Not Designated,,,,,,
7825,,Not Designated,,,,,,
7826,,Not Designated,,,,,,
7827,,Not Designated,,,,,,
7828,,Not Designated,,,,,,
7829,,Not Designated,,,,,,
7830,,Not Designated,,,,,,
7831,,Not Designated,,,,,,
7832,,Not Designated,,,,,,
7833,,Not Designated,,,,,,
7834,,Not Designated,,,,,,
7835,,Not Designated,,,,,,
7836,,Not Designated,,,,,,
7837,,Not Designated,,,,,,
7838,,Not Designated,,,,,,
7839,,Not Designated,,,,,,
7840,,Not Designated,,,,,,
7841,,Not Designated,,,,,,
7842,,Not Designated,,,,,,
7843,,Not Designated,,,,,,
7844,,Not Designated,,,,,,
7845,,Not Designated,,,,,,
7846,,Not Designated,,,,,,
7847,,Not Designated,,,,,,
7848,,Not Designated,,,,,,
7849,,Not Designated,,,,,,
7850,,Not Designated,,,,,,
7851,,Not Designated,,,,,,
7852,,Not Designated,,,,,,
7853,,Not Designated,,,,,,
7854,,Not Designated,,,,,,
7855,,Not Designated,,,,,,
7856,,Not Designated,,,,,,
7857,,Not Designated,,,,,,
7858,,Not Designated,,,,,,
7859,,Not Designated,,,,,,
7860,,Not Designated,,,,,,
7861,,Not Designated,,,,,,
7862,,Not Designated,,,,,,
7863,,Not Designated,,,,,,
7864,,Not Designated,,,,,,
7865,,Not Designated,,,,,,
7866,,Not Designated,,,,,,
7867,,Not Designated,,,,,,
7868,,Not Designated,,,,,,
7869,,Not Designated,,,,,,
7870,,Not Designated,,,,,,
7871,,Not Designated,,,,,,
7872,,Not Designated,,,,,,
7873,,Not Designated,,,,,,
7874,,Not Designated,,,,,,
7875,,Not Designated,,,,,,
7876,,Not Designated,,,,,,
7877,,Not Designated,,,,,,
7878,,Not Designated,,,,,,
7879,,Not Designated,,,,,,
7880,,Not Designated,,,,,,
7881,,Not Designated,,,,,,
7882,,Not Designated,,,,,,
7883,,Not Designated,,,,,,
7884,,Not Designated,,,,,,
7885,,Not Designated,,,,,,
7886,,Not Designated,,,,,,
7887,,Not Designated,,,,,,
7888,,Not Designated,,,,,,
7889,,Not Designated,,,,,,
7890,,Not Designated,,,,,,
7891,,Not Designated,,,,,,
7892,,Not Designated,,,,,,
7893,,Not Designated,,,,,,
7894,,Not Designated,,,,,,
7895,,Not Designated,,,,,,
7896,,Not Designated,,,,,,
7897,,Not Designated,,,,,,
7898,,Not Designated,,,,,,
7899,,Not Designated,,,,,,
7900,,Not Designated,,,,,,
7901,,Not Designated,,,,,,
7902,,Not Designated,,,,,,
7903,,Not Designated,,,,,,
7904,,Not Designated,,,,,,
7905,,Not Designated,,,,,,
7906,,Not Designated,,,,,,
7907,,Not Designated,,,,,,
7908,,Not Designated,,,,,,
7909,,Not Designated,,,,,,
7910,,Not Designated,,,,,,
7911,,Not Designated,,,,,,
7912,,Not Designated,,,,,,
7913,,Not Designated,,,,,,
7914,,Not Designated,,,,,,
7915,,Not Designated,,,,,,
7916,,Not Designated,,,,,,
7917,,Not Designated,,,,,,
7918,,Not Designated,,,,,,
7919,,Not Designated,,,,,,
7920,,Not Designated,,,,,,
7921,,Not Designated,,,,,,
7922,,Not Designated,,,,,,
7923,,Not Designated,,,,,,
7924,,Not Designated,,,,,,
7925,,Not Designated,,,,,,
7926,,Not Designated,,,,,,
7927,,Not Designated,,,,,,
7928,,Not Designated,,,,,,
7929,,Not Designated,,,,,,
7930,,Not Designated,,,,,,
7931,,Not Designated,,,,,,
7932,,Not Designated,,,,,,
7933,,Not Designated,,,,,,
7934,,Not Designated,,,,,,
7935,,Not Designated,,,,,,
7936,,Not Designated,,,,,,
7937,,Not Designated,,,,,,
7938,,Not Designated,,,,,,
7939,,Not Designated,,,,,,
7940,,Not Designated,,,,,,
7941,,Not Designated,,,,,,
7942,,Not Designated,,,,,,
7943,,Not Designated,,,,,,
7944,,Not Designated,,,,,,
7945,,Not Designated,,,,,,
7946,,Not Designated,,,,,,
7947,,Not Designated,,,,,,
7948,,Not Designated,,,,,,
7949,,Not Designated,,,,,,
7950,,Not Designated,,,,,,
7951,,Not Designated,,,,,,
7952,,Not Designated,,,,,,
7953,,Not Designated,,,,,,
7954,,Not Designated,,,,,,
7955,,Not Designated,,,,,,
7956,,Not Designated,,,,,,
7957,,Not Designated,,,,,,
7958,,Not Designated,,,,,,
7959,,Not Designated,,,,,,
7960,,Not Designated,,,,,,
7961,,Not Designated,,,,,,
7962,,Not Designated,,,,,,
7963,,Not Designated,,,,,,
7964,,Not Designated,,,,,,
7965,,Not Designated,,,,,,
7966,,Not Designated,,,,,,
7967,,Not Designated,,,,,,
7968,,Not Designated,,,,,,
7969,,Not Designated,,,,,,
7970,,Not Designated,,,,,,
7971,,Not Designated,,,,,,
7972,,Not Designated,,,,,,
7973,,Not Designated,,,,,,
7974,,Not Designated,,,,,,
7975,,Not Designated,,,,,,
7976,,Not Designated,,,,,,
7977,,Not Designated,,,,,,
7978,,Not Designated,,,,,,
7979,,Not Designated,,,,,,
7980,,Not Designated,,,,,,
7981,,Not Designated,,,,,,
7982,,Not Designated,,,,,,
7983,,Not Designated,,,,,,
7984,,Not Designated,,,,,,
7985,,Not Designated,,,,,,
7986,,Not Designated,,,,,,
7987,,Not Designated,,,,,,
7988,,Not Designated,,,,,,
7989,,Not Designated,,,,,,
7990,,Not Designated,,,,,,
7991,,Not Designated,,,,,,
7992,,Not Designated,,,,,,
7993,,Not Designated,,,,,,
7994,,Not Designated,,,,,,
7995,,Not Designated,,,,,,
7996,,Not Designated,,,,,,
7997,,Not Designated,,,,,,
7998,,Not Designated,,,,,,
7999,,Not Designated,,,,,,
800,,Not Designated,,,,,,SABC entry does NOT have 4 digits. What is this?
8000,,Not Designated,,,,,,
8001,,Not Designated,,,,,,
8002,,Not Designated,,,,,,
8003,,Not Designated,,,,,,
8004,,Not Designated,,,,,,
8005,,Not Designated,,,,,,
8006,,Not Designated,,,,,,
8007,,Not Designated,,,,,,
8008,,Not Designated,,,,,,
8009,,Not Designated,,,,,,
8010,,Not Designated,,,,,,
8011,,Not Designated,,,,,,
8012,,Not Designated,,,,,,
8013,,Not Designated,,,,,,
8014,,Not Designated,,,,,,
8015,,Not Designated,,,,,,
8016,,Not Designated,,,,,,
8017,,Not Designated,,,,,,
8018,,Not Designated,,,,,,
8019,,Not Designated,,,,,,
8020,,Not Designated,,,,,,
8021,,Not Designated,,,,,,
8022,,Not Designated,,,,,,
8023,,Not Designated,,,,,,
8024,,Not Designated,,,,,,
8025,,Not Designated,,,,,,
8026,,Not Designated,,,,,,
8027,,Not Designated,,,,,,
8028,,Not Designated,,,,,,
8029,,Not Designated,,,,,,
8030,,Not Designated,,,,,,
8031,,Not Designated,,,,,,
8032,,Not Designated,,,,,,
8033,,Not Designated,,,,,,
8034,,Not Designated,,,,,,
8035,,Not Designated,,,,,,
8036,,Not Designated,,,,,,
8037,,Not Designated,,,,,,
8038,,Not Designated,,,,,,
8039,,Not Designated,,,,,,
8040,,Not Designated,,,,,,
8041,,Not Designated,,,,,,
8042,,Not Designated,,,,,,
8043,,Not Designated,,,,,,
8044,,Not Designated,,,,,,
8045,,Not Designated,,,,,,
8046,,Not Designated,,,,,,
8047,,Not Designated,,,,,,
8048,,Not Designated,,,,,,
8049,,Not Designated,,,,,,
8050,,Not Designated,,,,,,
8051,,Not Designated,,,,,,
8052,,Not Designated,,,,,,
8053,,Not Designated,,,,,,
8054,,Not Designated,,,,,,
8055,,Not Designated,,,,,,
8056,,Not Designated,,,,,,
8057,,Not Designated,,,,,,
8058,,Not Designated,,,,,,
8059,,Not Designated,,,,,,
8060,,Not Designated,,,,,,
8061,,Not Designated,,,,,,
8062,,Not Designated,,,,,,
8063,,Not Designated,,,,,,
8064,,Not Designated,,,,,,
8065,,Not Designated,,,,,,
8066,,Not Designated,,,,,,
8067,,Not Designated,,,,,,
8068,,Not Designated,,,,,,
8069,,Not Designated,,,,,,
8070,,Not Designated,,,,,,
8071,,Not Designated,,,,,,
8072,,Not Designated,,,,,,
8073,,Not Designated,,,,,,
8074,,Not Designated,,,,,,
8075,,Not Designated,,,,,,
8076,,Not Designated,,,,,,
8077,,Not Designated,,,,,,
8078,,Not Designated,,,,,,
8079,,Not Designated,,,,,,
8080,,Not Designated,,,,,,
8081,,Not Designated,,,,,,
8082,,Not Designated,,,,,,
8083,,Not Designated,,,,,,
8084,,Not Designated,,,,,,
8085,,Not Designated,,,,,,
8086,,Not Designated,,,,,,
8087,,Not Designated,,,,,,
8088,,Not Designated,,,,,,
8089,,Not Designated,,,,,,
8090,,Not Designated,,,,,,
8091,,Not Designated,,,,,,
8092,,Not Designated,,,,,,
8093,,Not Designated,,,,,,
8094,,Not Designated,,,,,,
8095,,Not Designated,,,,,,
8096,,Not Designated,,,,,,
8097,,Not Designated,,,,,,
8098,,Not Designated,,,,,,
8099,,Not Designated,,,,,,
8100,,Not Designated,,,,,,
8101,,Not Designated,,,,,,
8102,,Not Designated,,,,,,
8103,,Not Designated,,,,,,
8104,,Not Designated,,,,,,
8105,,Not Designated,,,,,,
8106,,Not Designated,,,,,,
8107,,Not Designated,,,,,,
8108,,Not Designated,,,,,,
8109,,Not Designated,,,,,,
8110,,Not Designated,,,,,,
8111,,Not Designated,,,,,,
8112,,Not Designated,,,,,,
8113,,Not Designated,,,,,,
8114,,Not Designated,,,,,,
8115,,Not Designated,,,,,,
8116,,Not Designated,,,,,,
8117,,Not Designated,,,,,,
8118,,Not Designated,,,,,,
8119,,Not Designated,,,,,,
8120,,Not Designated,,,,,,
8121,,Not Designated,,,,,,
8122,,Not Designated,,,,,,
8123,,Not Designated,,,,,,
8124,,Not Designated,,,,,,
8125,,Not Designated,,,,,,
8126,,Not Designated,,,,,,
8127,,Not Designated,,,,,,
8128,,Not Designated,,,,,,
8129,,Not Designated,,,,,,
8130,,Not Designated,,,,,,
8131,,Not Designated,,,,,,
8132,,Not Designated,,,,,,
8133,,Not Designated,,,,,,
8134,,Not Designated,,,,,,
8135,,Not Designated,,,,,,
8136,,Not Designated,,,,,,
8137,,Not Designated,,,,,,
8138,,Not Designated,,,,,,
8139,,Not Designated,,,,,,
8140,,Not Designated,,,,,,
8141,,Not Designated,,,,,,
8142,,Not Designated,,,,,,
8143,,Not Designated,,,,,,
8144,,Not Designated,,,,,,
8145,,Not Designated,,,,,,
8146,,Not Designated,,,,,,
8147,,Not Designated,,,,,,
8148,,Not Designated,,,,,,
8149,,Not Designated,,,,,,
8150,,Not Designated,,,,,,
8151,,Not Designated,,,,,,
8152,,Not Designated,,,,,,
8153,,Not Designated,,,,,,
8154,,Not Designated,,,,,,
8155,,Not Designated,,,,,,
8156,,Not Designated,,,,,,
8157,,Not Designated,,,,,,
8158,,Not Designated,,,,,,
8159,,Not Designated,,,,,,
8160,,Not Designated,,,,,,
8161,,Not Designated,,,,,,
8162,,Not Designated,,,,,,
8163,,Not Designated,,,,,,
8164,,Not Designated,,,,,,
8165,,Not Designated,,,,,,
8166,,Not Designated,,,,,,
8167,,Not Designated,,,,,,
8168,,Not Designated,,,,,,
8169,,Not Designated,,,,,,
8170,,Not Designated,,,,,,
8171,,Not Designated,,,,,,
8172,,Not Designated,,,,,,
8173,,Not Designated,,,,,,
8174,,Not Designated,,,,,,
8175,,Not Designated,,,,,,
8176,,Not Designated,,,,,,
8177,,Not Designated,,,,,,
8178,,Not Designated,,,,,,
8179,,Not Designated,,,,,,
8180,,Not Designated,,,,,,
8181,,Not Designated,,,,,,
8182,,Not Designated,,,,,,
8183,,Not Designated,,,,,,
8184,,Not Designated,,,,,,
8185,,Not Designated,,,,,,
8186,,Not Designated,,,,,,
8187,,Not Designated,,,,,,
8188,,Not Designated,,,,,,
8189,,Not Designated,,,,,,
8190,,Not Designated,,,,,,
8191,,Not Designated,,,,,,
8192,,Not Designated,,,,,,
8193,,Not Designated,,,,,,
8194,,Not Designated,,,,,,
8195,,Not Designated,,,,,,
8196,,Not Designated,,,,,,
8197,,Not Designated,,,,,,
8198,,Not Designated,,,,,,
8199,,Not Designated,,,,,,
8200,,Not Designated,,,,,,
8201,,Not Designated,,,,,,
8202,,Not Designated,,,,,,
8203,,Not Designated,,,,,,
8204,,Not Designated,,,,,,
8205,,Not Designated,,,,,,
8206,,Not Designated,,,,,,
8207,,Not Designated,,,,,,
8208,,Not Designated,,,,,,
8209,,Not Designated,,,,,,
8210,,Not Designated,,,,,,
8211,,Not Designated,,,,,,
8212,,Not Designated,,,,,,
8213,,Not Designated,,,,,,
8214,,Not Designated,,,,,,
8215,,Not Designated,,,,,,
8216,,Not Designated,,,,,,
8217,,Not Designated,,,,,,
8218,,Not Designated,,,,,,
8219,,Not Designated,,,,,,
8220,,Not Designated,,,,,,
8221,,Not Designated,,,,,,
8222,,Not Designated,,,,,,
8223,,Not Designated,,,,,,
8224,,Not Designated,,,,,,
8225,,Not Designated,,,,,,
8226,,Not Designated,,,,,,
8227,,Not Designated,,,,,,
8228,,Not Designated,,,,,,
8229,,Not Designated,,,,,,
8230,,Not Designated,,,,,,
8231,,Not Designated,,,,,,
8232,,Not Designated,,,,,,
8233,,Not Designated,,,,,,
8234,,Not Designated,,,,,,
8235,,Not Designated,,,,,,
8236,,Not Designated,,,,,,
8237,,Not Designated,,,,,,
8238,,Not Designated,,,,,,
8239,,Not Designated,,,,,,
8240,,Not Designated,,,,,,
8241,,Not Designated,,,,,,
8242,,Not Designated,,,,,,
8243,,Not Designated,,,,,,
8244,,Not Designated,,,,,,
8245,,Not Designated,,,,,,
8246,,Not Designated,,,,,,
8247,,Not Designated,,,,,,
8248,,Not Designated,,,,,,
8249,,Not Designated,,,,,,
8250,,Not Designated,,,,,,
8251,,Not Designated,,,,,,
8252,,Not Designated,,,,,,
8253,,Not Designated,,,,,,
8254,,Not Designated,,,,,,
8255,,Not Designated,,,,,,
8256,,Not Designated,,,,,,
8257,,Not Designated,,,,,,
8258,,Not Designated,,,,,,
8259,,Not Designated,,,,,,
8260,,Not Designated,,,,,,
8261,,Not Designated,,,,,,
8262,,Not Designated,,,,,,
8263,,Not Designated,,,,,,
8264,,Not Designated,,,,,,
8265,,Not Designated,,,,,,
8266,,Not Designated,,,,,,
8267,,Not Designated,,,,,,
8268,,Not Designated,,,,,,
8269,,Not Designated,,,,,,
8270,,Not Designated,,,,,,
8271,,Not Designated,,,,,,
8272,,Not Designated,,,,,,
8273,,Not Designated,,,,,,
8274,,Not Designated,,,,,,
8275,,Not Designated,,,,,,
8276,,Not Designated,,,,,,
8277,,Not Designated,,,,,,
8278,,Not Designated,,,,,,
8279,,Not Designated,,,,,,
8280,,Not Designated,,,,,,
8281,,Not Designated,,,,,,
8282,,Not Designated,,,,,,
8283,,Not Designated,,,,,,
8284,,Not Designated,,,,,,
8285,,Not Designated,,,,,,
8286,,Not Designated,,,,,,
8287,,Not Designated,,,,,,
8288,,Not Designated,,,,,,
8289,,Not Designated,,,,,,
8290,,Not Designated,,,,,,
8291,,Not Designated,,,,,,
8292,,Not Designated,,,,,,
8293,,Not Designated,,,,,,
8294,,Not Designated,,,,,,
8295,,Not Designated,,,,,,
8296,,Not Designated,,,,,,
8297,,Not Designated,,,,,,
8298,,Not Designated,,,,,,
8299,,Not Designated,,,,,,
8300,,Not Designated,,,,,,
8301,,Not Designated,,,,,,
8302,,Not Designated,,,,,,
8303,,Not Designated,,,,,,
8304,,Not Designated,,,,,,
8305,,Not Designated,,,,,,
8306,,Not Designated,,,,,,
8307,,Not Designated,,,,,,
8308,,Not Designated,,,,,,
8309,,Not Designated,,,,,,
8310,,Not Designated,,,,,,
8311,,Not Designated,,,,,,
8312,,Not Designated,,,,,,
8313,,Not Designated,,,,,,
8314,,Not Designated,,,,,,
8315,,Not Designated,,,,,,
8316,,Not Designated,,,,,,
8317,,Not Designated,,,,,,
8318,,Not Designated,,,,,,
8319,,Not Designated,,,,,,
8320,,Not Designated,,,,,,
8321,,Not Designated,,,,,,
8322,,Not Designated,,,,,,
8323,,Not Designated,,,,,,
8324,,Not Designated,,,,,,
8325,,Not Designated,,,,,,
8326,,Not Designated,,,,,,
8327,,Not Designated,,,,,,
8328,,Not Designated,,,,,,
8329,,Not Designated,,,,,,
8330,,Not Designated,,,,,,
8331,,Not Designated,,,,,,
8332,,Not Designated,,,,,,
8333,,Not Designated,,,,,,
8334,,Not Designated,,,,,,
8335,,Not Designated,,,,,,
8336,,Not Designated,,,,,,
8337,,Not Designated,,,,,,
8338,,Not Designated,,,,,,
8339,,Not Designated,,,,,,
8340,,Not Designated,,,,,,
8341,,Not Designated,,,,,,
8342,,Not Designated,,,,,,
8343,,Not Designated,,,,,,
8344,,Not Designated,,,,,,
8345,,Not Designated,,,,,,
8346,,Not Designated,,,,,,
8347,,Not Designated,,,,,,
8348,,Not Designated,,,,,,
8349,,Not Designated,,,,,,
8350,,Not Designated,,,,,,
8351,,Not Designated,,,,,,
8352,,Not Designated,,,,,,
8353,,Not Designated,,,,,,
8354,,Not Designated,,,,,,
8355,,Not Designated,,,,,,
8356,,Not Designated,,,,,,
8357,,Not Designated,,,,,,
8358,,Not Designated,,,,,,
8359,,Not Designated,,,,,,
8360,,Not Designated,,,,,,
8361,,Not Designated,,,,,,
8362,,Not Designated,,,,,,
8363,,Not Designated,,,,,,
8364,,Not Designated,,,,,,
8365,,Not Designated,,,,,,
8366,,Not Designated,,,,,,
8367,,Not Designated,,,,,,
8368,,Not Designated,,,,,,
8369,,Not Designated,,,,,,
8370,,Not Designated,,,,,,
8371,,Not Designated,,,,,,
8372,,Not Designated,,,,,,
8373,,Not Designated,,,,,,
8374,,Not Designated,,,,,,
8375,,Not Designated,,,,,,
8376,,Not Designated,,,,,,
8377,,Not Designated,,,,,,
8378,,Not Designated,,,,,,
8379,,Not Designated,,,,,,
8380,,Not Designated,,,,,,
8381,,Not Designated,,,,,,
8382,,Not Designated,,,,,,
8383,,Not Designated,,,,,,
8384,,Not Designated,,,,,,
8385,,Not Designated,,,,,,
8386,,Not Designated,,,,,,
8387,,Not Designated,,,,,,
8388,,Not Designated,,,,,,
8389,,Not Designated,,,,,,
8390,,Not Designated,,,,,,
8391,,Not Designated,,,,,,
8392,,Not Designated,,,,,,
8393,,Not Designated,,,,,,
8394,,Not Designated,,,,,,
8395,,Not Designated,,,,,,
8396,,Not Designated,,,,,,
8397,,Not Designated,,,,,,
8398,,Not Designated,,,,,,
8399,,Not Designated,,,,,,
8400,,Not Designated,,,,,,
8401,,Not Designated,,,,,,
8402,,Not Designated,,,,,,
8403,,Not Designated,,,,,,
8404,,Not Designated,,,,,,
8405,,Not Designated,,,,,,
8406,,Not Designated,,,,,,
8407,,Not Designated,,,,,,
8408,,Not Designated,,,,,,
8409,,Not Designated,,,,,,
8410,,Not Designated,,,,,,
8411,,Not Designated,,,,,,
8412,,Not Designated,,,,,,
8413,,Not Designated,,,,,,
8414,,Not Designated,,,,,,
8415,,Not Designated,,,,,,
8416,,Not Designated,,,,,,
8417,,Not Designated,,,,,,
8418,,Not Designated,,,,,,
8419,,Not Designated,,,,,,
8420,,Not Designated,,,,,,
8421,,Not Designated,,,,,,
8422,,Not Designated,,,,,,
8423,,Not Designated,,,,,,
8424,,Not Designated,,,,,,
8425,,Not Designated,,,,,,
8426,,Not Designated,,,,,,
8427,,Not Designated,,,,,,
8428,,Not Designated,,,,,,
8429,,Not Designated,,,,,,
8430,,Not Designated,,,,,,
8431,,Not Designated,,,,,,
8432,,Not Designated,,,,,,
8433,,Not Designated,,,,,,
8434,,Not Designated,,,,,,
8435,,Not Designated,,,,,,
8436,,Not Designated,,,,,,
8437,,Not Designated,,,,,,
8438,,Not Designated,,,,,,
8439,,Not Designated,,,,,,
8440,,Not Designated,,,,,,
8441,,Not Designated,,,,,,
8442,,Not Designated,,,,,,
8443,,Not Designated,,,,,,
8444,,Not Designated,,,,,,
8445,,Not Designated,,,,,,
8446,,Not Designated,,,,,,
8447,,Not Designated,,,,,,
8448,,Not Designated,,,,,,
8449,,Not Designated,,,,,,
8450,,Not Designated,,,,,,
8451,,Not Designated,,,,,,
8452,,Not Designated,,,,,,
8453,,Not Designated,,,,,,
8454,,Not Designated,,,,,,
8455,,Not Designated,,,,,,
8456,,Not Designated,,,,,,
8457,,Not Designated,,,,,,
8458,,Not Designated,,,,,,
8459,,Not Designated,,,,,,
8460,,Not Designated,,,,,,
8461,,Not Designated,,,,,,
8462,,Not Designated,,,,,,
8463,,Not Designated,,,,,,
8464,,Not Designated,,,,,,
8465,,Not Designated,,,,,,
8466,,Not Designated,,,,,,
8467,,Not Designated,,,,,,
8468,,Not Designated,,,,,,
8469,,Not Designated,,,,,,
8470,,Not Designated,,,,,,
8471,,Not Designated,,,,,,
8472,,Not Designated,,,,,,
8473,,Not Designated,,,,,,
8474,,Not Designated,,,,,,
8475,,Not Designated,,,,,,
8476,,Not Designated,,,,,,
8477,,Not Designated,,,,,,
8478,,Not Designated,,,,,,
8479,,Not Designated,,,,,,
8480,,Not Designated,,,,,,
8481,,Not Designated,,,,,,
8482,,Not Designated,,,,,,
8483,,Not Designated,,,,,,
8484,,Not Designated,,,,,,
8485,,Not Designated,,,,,,
8486,,Not Designated,,,,,,
8487,,Not Designated,,,,,,
8488,,Not Designated,,,,,,
8489,,Not Designated,,,,,,
8490,,Not Designated,,,,,,
8491,,Not Designated,,,,,,
8492,,Not Designated,,,,,,
8493,,Not Designated,,,,,,
8494,,Not Designated,,,,,,
8495,,Not Designated,,,,,,
8496,,Not Designated,,,,,,
8497,,Not Designated,,,,,,
8498,,Not Designated,,,,,,
8499,,Not Designated,,,,,,
8500,,Not Designated,,,,,,
8501,,Not Designated,,,,,,
8502,,Not Designated,,,,,,
8503,,Not Designated,,,,,,
8504,,Not Designated,,,,,,
8505,,Not Designated,,,,,,
8506,,Not Designated,,,,,,
8507,,Not Designated,,,,,,
8508,,Not Designated,,,,,,
8509,,Not Designated,,,,,,
8510,,Not Designated,,,,,,
8511,,Not Designated,,,,,,
8512,,Not Designated,,,,,,
8513,,Not Designated,,,,,,
8514,,Not Designated,,,,,,
8515,,Not Designated,,,,,,
8516,,Not Designated,,,,,,
8517,,Not Designated,,,,,,
8518,,Not Designated,,,,,,
8519,,Not Designated,,,,,,
8520,,Not Designated,,,,,,
8521,,Not Designated,,,,,,
8522,,Not Designated,,,,,,
8523,,Not Designated,,,,,,
8524,,Not Designated,,,,,,
8525,,Not Designated,,,,,,
8526,,Not Designated,,,,,,
8527,,Not Designated,,,,,,
8528,,Not Designated,,,,,,
8529,,Not Designated,,,,,,
8530,,Not Designated,,,,,,
8531,,Not Designated,,,,,,
8532,,Not Designated,,,,,,
8533,,Not Designated,,,,,,
8534,,Not Designated,,,,,,
8535,,Not Designated,,,,,,
8536,,Not Designated,,,,,,
8537,,Not Designated,,,,,,
8538,,Not Designated,,,,,,
8539,,Not Designated,,,,,,
8540,,Not Designated,,,,,,
8541,,Not Designated,,,,,,
8542,,Not Designated,,,,,,
8543,,Not Designated,,,,,,
8544,,Not Designated,,,,,,
8545,,Not Designated,,,,,,
8546,,Not Designated,,,,,,
8547,,Not Designated,,,,,,
8548,,Not Designated,,,,,,
8549,,Not Designated,,,,,,
8550,,Not Designated,,,,,,
8551,,Not Designated,,,,,,
8552,,Not Designated,,,,,,
8553,,Not Designated,,,,,,
8554,,Not Designated,,,,,,
8555,,Not Designated,,,,,,
8556,,Not Designated,,,,,,
8557,,Not Designated,,,,,,
8558,,Not Designated,,,,,,
8559,,Not Designated,,,,,,
8560,,Not Designated,,,,,,
8561,,Not Designated,,,,,,
8562,,Not Designated,,,,,,
8563,,Not Designated,,,,,,
8564,,Not Designated,,,,,,
8565,,Not Designated,,,,,,
8566,,Not Designated,,,,,,
8567,,Not Designated,,,,,,
8568,,Not Designated,,,,,,
8569,,Not Designated,,,,,,
8570,,Not Designated,,,,,,
8571,,Not Designated,,,,,,
8572,,Not Designated,,,,,,
8573,,Not Designated,,,,,,
8574,,Not Designated,,,,,,
8575,,Not Designated,,,,,,
8576,,Not Designated,,,,,,
8577,,Not Designated,,,,,,
8578,,Not Designated,,,,,,
8579,,Not Designated,,,,,,
